"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CAVIN2",443.375566519071,-3.71245499610098,0.410409253673998,-9.04573901018787,1.48656186620656e-19,1.78894054894706e-17
"ARHGAP11A",72.2846235853881,2.07405952855235,0.229358152657206,9.04288556793615,1.52589575697739e-19,1.82807761313594e-17
"RRAD",13.5890464335156,-2.74512053766663,0.303594002538898,-9.04207762574265,1.53721864460119e-19,1.833457757623e-17
"NATD1",137.047568125715,-1.87469583059727,0.207397021397206,-9.03916468022391,1.57873565849018e-19,1.87464381111693e-17
"ITIH5",742.777852202697,-3.73645044246093,0.413690557507189,-9.03199353878414,1.68572381236259e-19,1.9928671466327e-17
"DBF4",59.4979729800124,1.23598947573431,0.136858320869974,9.03116060373556,1.69860587606908e-19,1.9992889162364e-17
"EGR1",3410.28964148724,-2.51217913342082,0.278198162436576,-9.03017874531629,1.71391613478189e-19,2.00850014816624e-17
"GPAM",862.71528012629,-3.55087392918315,0.393451933716327,-9.0249243297487,1.79819603589177e-19,2.09810386170398e-17
"LYVE1",158.709357098012,-4.07329318580991,0.451622962651485,-9.01923401302616,1.89409004436455e-19,2.20042426106351e-17
"RAD51",10.7816031976214,2.60980420960226,0.289388063928308,9.0183547108868,1.90935218694769e-19,2.2085937624538e-17
"DNA2",66.7443943217482,1.50815367557148,0.16731412313165,9.01390538552921,1.98846252782071e-19,2.29023091830887e-17
"RILP",55.3717266677767,-2.17902403060989,0.241783748946385,-9.01228490378434,2.01807263104798e-19,2.31440158661554e-17
"INTS8",265.123465263281,1.08441192514562,0.12034034322647,9.01120851138718,2.03798129481802e-19,2.32728791607389e-17
"EDNRB",127.230927812066,-2.51908862648085,0.279611990318698,-9.00922962427192,2.07508991513188e-19,2.35962343061352e-17
"CBX7",352.856269670766,-1.35745842595277,0.150786657157824,-9.00251024553162,2.20614597467155e-19,2.49806469942134e-17
"GNL1",277.138888543713,-0.750709424615655,0.0834153808835471,-8.99965230229771,2.26433651557921e-19,2.55318213160015e-17
"JPT1",157.88515033815,1.90637176609572,0.211916217620538,8.99587482025238,2.34358244630931e-19,2.63148027318647e-17
"RAD54B",41.6983384326731,2.94058687002665,0.326987175944273,8.99297307772034,2.40631206907761e-19,2.69065794524028e-17
"CDIP1",98.9910582993294,-1.29890534870155,0.144506876609801,-8.9885365954512,2.50544051073531e-19,2.78987558282542e-17
"TMEM132C",90.6283275578454,-4.42965604281397,0.493082650554441,-8.98359745132604,2.62055166990844e-19,2.9059968848621e-17
"MPRIP",1756.68618267613,-0.825378760661095,0.0919125201171932,-8.98004711010746,2.70650850340794e-19,2.98896552252904e-17
"AC026124.1",44.1148006502981,-2.20553622039115,0.245642614812759,-8.97863842587867,2.74138069898166e-19,3.01506936220786e-17
"XRCC2",81.3915876294994,2.93003550350559,0.32659926009389,8.9713476468479,2.9290839002576e-19,3.20054430805974e-17
"HOXA6",14.7607769435526,-2.61624387024263,0.291628017549616,-8.97116776441933,2.93387203675174e-19,3.20054430805974e-17
"DDR2",1067.80924850068,-2.54444212116323,0.283661740152671,-8.96998699857714,2.96549438200354e-19,3.22194361277113e-17
"AL161773.1",24.2243995494441,-2.38877944150194,0.266438992513176,-8.9655775191531,3.08659080020403e-19,3.33998994815627e-17
"EHD2",898.821118479258,-2.25243695128727,0.251485852809622,-8.95651554997169,3.35100205741214e-19,3.61154583183583e-17
"HSPA12B",120.718664308277,-2.18444214732943,0.244143480912464,-8.94737037075607,3.64051113959414e-19,3.90787027768594e-17
"ATP1A2",154.351733891909,-4.21758591865381,0.471537068234616,-8.94433588104536,3.74192958027817e-19,4.00073395284243e-17
"UBE2T",20.7811855394949,3.16814875978192,0.354269170503461,8.94277296350564,3.79524922828485e-19,4.04163921786716e-17
"FANCI",128.678742504591,1.86076246151623,0.208101504480859,8.94160984639769,3.83541599146241e-19,4.06826970541049e-17
"WASF2",1154.50170337927,-0.915117413548299,0.102419669918854,-8.93497718039255,4.07262256779594e-19,4.30287004840047e-17
"GNG11",159.478573242891,-2.46910373435595,0.276780801037691,-8.92079120046956,4.62968725874471e-19,4.87224655983032e-17
"AC091057.6",25.6376341548872,1.93854423075834,0.217498867261735,8.91289345624739,4.97177527807444e-19,5.21181880321897e-17
"TESC",22.3791713273385,-2.86300814697991,0.321301781606332,-8.91065132806436,5.07336310883959e-19,5.2976176026778e-17
"RACGAP1",89.5840417643934,1.75286304068556,0.196766046427232,8.90836133831555,5.17923590430533e-19,5.38720832278829e-17
"GRASP",139.042768906937,-2.30850699929057,0.259169560234462,-8.90732305600292,5.22795496551119e-19,5.41688800982465e-17
"CCDC3",279.203058297907,-3.08882222030958,0.34695363354123,-8.90269454388785,5.45070270116085e-19,5.62596375724433e-17
"RAPGEF2",546.354557466444,-0.988879873803929,0.111289152277525,-8.88568071161088,6.35305695479941e-19,6.53220829268188e-17
"CDH5",472.530336215472,-2.27771813799098,0.256678318550497,-8.87382366712397,7.06764348555436e-19,7.23920918237926e-17
"LHX6",78.6261592209977,-2.56059156123212,0.288820801208294,-8.86567570798148,7.60414961521292e-19,7.75912391915794e-17
"PLK4",38.9182462411805,2.07598653763337,0.234180851673753,8.86488593237124,7.65824338450446e-19,7.78472043433946e-17
"HSPB7",245.479727316387,-4.75060775057703,0.536036274546646,-8.86247438122517,7.8257799146442e-19,7.92500489771289e-17
"TIE1",231.312897768753,-2.11152351595066,0.238374852567468,-8.85799610658604,8.14655613129513e-19,8.21188031387094e-17
"CDK1",79.9095931542956,3.0266251270199,0.34169532380658,8.85767207260099,8.17026398793986e-19,8.21188031387094e-17
"B3GALT1",7.71918187751246,-3.26785989858054,0.369605771688845,-8.84147421088331,9.4463812033307e-19,9.4590703721113e-17
"STARD9",643.263617062634,-1.85038328070011,0.209476773745532,-8.83335773992737,1.01579498693924e-18,1.01337822563203e-16
"SRPX",98.3915557638468,-2.70451041588736,0.306404051593143,-8.82661440612584,1.0789197765942e-18,1.07236633795119e-16
"ESAM",170.529966743807,-1.91555708197899,0.217045979158317,-8.82558197764057,1.08892045438723e-18,1.07831252080943e-16
"MYOC",30.1987990152281,-5.6362323390452,0.638667023400709,-8.82499351388767,1.09466154724943e-18,1.080012400073e-16
"IL33",130.030699716293,-2.8581362846262,0.324486279861481,-8.80818839504185,1.27184551719111e-18,1.25022880217365e-16
"HOXA7",18.9664069355455,-2.19876779927887,0.24964547357766,-8.80756124983323,1.27897925233169e-18,1.25265281808662e-16
"OXTR",275.537264890314,-3.86936628541187,0.439859650147991,-8.79682026780592,1.40747468634844e-18,1.37349057028533e-16
"KCNIP2",238.896210840195,-3.4770039729646,0.39558093607123,-8.78961460452816,1.50073888122299e-18,1.45919668900363e-16
"HIST1H2AM",42.6382212747576,2.70218502324498,0.307518752554881,8.78705770231928,1.53527934038705e-18,1.48739192702624e-16
"ASPM",230.758827260847,3.11649460911458,0.354882905660094,8.78175465599787,1.60943860764032e-18,1.55125928945109e-16
"TCF7L2",310.194023220683,-1.2340261479733,0.140525306476488,-8.7815225521659,1.61276398031322e-18,1.55125928945109e-16
"ID1",125.640639391507,-2.28141330498694,0.259864212249097,-8.7792516146858,1.64565996940758e-18,1.57257465583512e-16
"C2orf40",32.6970288768264,-3.92439065001775,0.447010848930204,-8.77918435181089,1.64664435195136e-18,1.57257465583512e-16
"FAXDC2",166.728855214191,-2.35803252176916,0.268928958606993,-8.76823579722827,1.81487450177842e-18,1.72709121027396e-16
"CEP68",304.657830095878,-0.954638450957,0.108904962960451,-8.76579381697857,1.85465171213238e-18,1.75870789211253e-16
"ATF7",309.322583100597,-0.624218469838868,0.0712511971845044,-8.76081377583676,1.93845817129537e-18,1.8317064607353e-16
"KIF24",60.0770940831029,1.95587118146707,0.22327271843916,8.76000970982953,1.95233556959446e-18,1.83834657353112e-16
"MRAS",334.506441252665,-2.32518478066443,0.265711316852459,-8.75079318490424,2.1185832771728e-18,1.98791261630103e-16
"SYNE1",1643.15179998792,-1.55693449647467,0.178058999195378,-8.74392478622382,2.25149366588444e-18,2.10526425148693e-16
"FLVCR1",118.026459442616,1.14505925323278,0.131036538587249,8.73847299064874,2.36282377245023e-18,2.20169231796786e-16
"SHTN1",368.169779761079,1.20659840923385,0.138098498619685,8.73723046444369,2.38894805718713e-18,2.2183325281202e-16
"PXN",1016.60664525814,-1.16199361521509,0.133090723107613,-8.73083854443813,2.52791329418502e-18,2.33927866078446e-16
"TGFBR2",1363.88313724411,-2.13455229646239,0.244634635003798,-8.72547052231281,2.65076147952247e-18,2.44453041458643e-16
"MIF",542.380693156867,1.52073507399196,0.174298595930894,8.72488424746064,2.6645304098726e-18,2.44881294792264e-16
"PTN",121.707467967,-4.00711432290072,0.459486319412078,-8.72085664710954,2.76104820579522e-18,2.52885630207238e-16
"SNX21",169.263416578179,-1.43806541538498,0.164912554408232,-8.72016942885453,2.777858049185e-18,2.53559859210642e-16
"HOXA3",39.8722691161847,-2.22648791080481,0.25564213979292,-8.70939318771293,3.05505828758069e-18,2.77917099001747e-16
"SBK1",151.890122358559,2.48454518178762,0.285314186323629,8.70810250903339,3.09003803192733e-18,2.80149529137844e-16
"FXYD1",46.3678440461489,-3.74558459759337,0.430363324297067,-8.70330807977471,3.22347300787507e-18,2.91263035822678e-16
"SNHG26",31.5677034358705,-2.86372250874693,0.329118713671738,-8.7011840706305,3.2843902587571e-18,2.9577146638928e-16
"KCNAB1",34.693619051279,-2.84058205196486,0.326627501592584,-8.69670201717441,3.41669118665101e-18,3.06656604297547e-16
"F8",177.98271991735,-2.00778149530173,0.231065950332083,-8.68921402056938,3.64955557274696e-18,3.26464911167458e-16
"TTLL10-AS1",6.39495619649707,-3.92179176840831,0.451499599812075,-8.68614672092877,3.74940586463029e-18,3.34282577352885e-16
"SLC17A7",11.0880863897394,-2.89044887285734,0.33293336741836,-8.6817638474345,3.89677856405958e-18,3.46271356109612e-16
"WDR86",82.6027452438315,-2.45189756496016,0.282479078875463,-8.67992622576178,3.9602562013409e-18,3.50750611944503e-16
"SEMA3G",522.994350813635,-3.16843314665379,0.365246730258182,-8.67477484169157,4.14369512237449e-18,3.65790139158032e-16
"IQSEC3",32.4806210960789,-2.51515856674274,0.290107003725167,-8.66976162052772,4.33025990687516e-18,3.81006081511153e-16
"SASS6",51.5342372448195,1.34311574186996,0.154940335155461,8.66859969369714,4.37467047881169e-18,3.83655741730034e-16
"STARD8",156.263567842956,-1.94897007373385,0.225029426290721,-8.66095650626566,4.67822024958488e-18,4.08940451523973e-16
"NAT1",124.245468357808,3.85256031884452,0.444861556135659,8.66013317111559,4.71213438931375e-18,4.10567657375402e-16
"CLIC5",110.420055929321,-2.41172214961304,0.278580918497248,-8.65716920822366,4.83624514696851e-18,4.20017717683e-16
"SHE",169.475791418037,-2.39633600271874,0.277035884219594,-8.64991193999717,5.15391851174355e-18,4.46163087681129e-16
"CAV2",304.561388268581,-2.53960718777093,0.293692039164368,-8.64717748222522,5.27888350746003e-18,4.55511632817355e-16
"MT1M",32.473205659409,-4.37187547619135,0.505657998753223,-8.64591381323122,5.33763924447513e-18,4.59105406297226e-16
"SPRY1",540.536627541704,-1.9062774987197,0.220620741079784,-8.64051806457453,5.59586912676047e-18,4.79778734459246e-16
"PAFAH1B3",77.5769699383545,1.8488272112368,0.213995506688103,8.63956089475959,5.64294815160619e-18,4.82274384065298e-16
"PPARG",180.283666574037,-3.185352972721,0.368809746983676,-8.63684595858034,5.77862177275294e-18,4.92301885376501e-16
"NGFR",136.325299365121,-2.77339066072244,0.321232804622792,-8.63358480457531,5.94585371083562e-18,5.04945981594888e-16
"ADGRD1",90.2364711033358,-2.61898485958561,0.30336429251768,-8.63313489484916,5.96929693416317e-18,5.05337705126823e-16
"ARAP3",190.33571530074,-1.58932804962427,0.184163615608508,-8.62997853497209,6.1363488433735e-18,5.1710939703986e-16
"COX7A1",31.7152920014321,-2.99458354565353,0.347005690187064,-8.62978224950494,6.1468884206184e-18,5.1710939703986e-16
"CRIM1",1316.00767126808,-1.66652968307833,0.193392742789486,-8.61733309658053,6.85315527623519e-18,5.74722734353274e-16
"SNX1",766.998219868714,-0.918548339710772,0.106650016033194,-8.61273513006203,7.1337784008505e-18,5.96392763754592e-16
"MEOX2",75.7559137140046,-3.03209270519767,0.352286341662405,-8.6068982717,7.50640059322226e-18,6.25595547576747e-16
"ATAD2",341.653471780847,2.26547740923326,0.263328048017783,8.60325144353886,7.74889579884405e-18,6.43806091819749e-16
"SCN2B",10.4444123133036,-3.22256540324906,0.374636990342816,-8.60183453935025,7.8451841946409e-18,6.48845790611674e-16
"HIPK3",1303.31048277284,-1.22067337011094,0.141911560561841,-8.60164855687712,7.85791034240551e-18,6.48845790611674e-16
"SLC12A4",442.297251884027,-1.12558938272122,0.130961311798045,-8.59482367171912,8.33927506125371e-18,6.86480937250935e-16
"RHOJ",100.270537097989,-1.67741328781746,0.195232861674297,-8.59185934904675,8.55731023573115e-18,7.01830774238768e-16
"ETS2",505.55020746489,-1.63750966383957,0.19059467711415,-8.59158130034682,8.57804791885213e-18,7.01830774238768e-16
"AC048382.5",12.5629082342094,-2.26965835024289,0.26426989079569,-8.58841067141314,8.81805904016597e-18,7.19274870522474e-16
"THSD7B",34.5171272979487,-2.64059092932506,0.307487162651985,-8.58764608756593,8.87692145602866e-18,7.21882012709046e-16
"CDC42EP2",84.2526630952079,-1.90172270174619,0.221515587730834,-8.58505137822171,9.07958414068385e-18,7.36132084590308e-16
"LIFR",1006.16079524703,-2.5460129864365,0.296641025600326,-8.58280806332846,9.25847671306513e-18,7.48374942987397e-16
"FAM43A",83.4758013124925,-1.94423858175164,0.226763700994047,-8.57385275169187,1.0007937060156e-17,8.06525522361401e-16
"FOXO4",138.668616973521,-1.28446838453523,0.149840722309629,-8.57222499155482,1.01504532346504e-17,8.15561565883464e-16
"PLEKHA4",208.090505988897,-1.96023093543116,0.228689729426996,-8.57157398516628,1.02080102114719e-17,8.1773779711958e-16
"PRCD",17.9470692185572,-2.71744622781212,0.317163348273246,-8.56797055084358,1.05324722420302e-17,8.41218527045007e-16
"LEPR",185.3436780128,-2.35511383007524,0.275057453283018,-8.56226145470767,1.10674864142866e-17,8.81326603601765e-16
"SAV1",242.256467920144,-1.08876763557974,0.127275162643078,-8.55443916133899,1.18443169983436e-17,9.40396718838905e-16
"MYOCD",16.4877134771832,-3.1512143578487,0.36854053630561,-8.55052306983017,1.22531938018831e-17,9.69990291644056e-16
"MAOA",275.466830112852,-3.4081008831297,0.398600903537246,-8.55015844892896,1.22919650939644e-17,9.70197574298904e-16
"CENPU",49.8635151500373,2.20260709691653,0.257689109161381,8.54753661916351,1.25743401983445e-17,9.8957476118115e-16
"TSPAN7",83.5484818759212,-2.41625236083082,0.282742063379909,-8.54578314930171,1.2766754056916e-17,1.00177956687543e-15
"MRGPRF",53.0934953543096,-2.4308589938737,0.284699093008986,-8.53834470697442,1.36158223446864e-17,1.06528923744024e-15
"CACHD1",250.982298159626,-1.82785502962518,0.21422773826594,-8.53229859223974,1.43468182083787e-17,1.11921864372108e-15
"HAGHL",65.6709764183321,2.56232469352971,0.300435998642556,8.52868732477773,1.48017661825686e-17,1.15136289065337e-15
"CYGB",107.41298211295,-1.96727057344556,0.230821439842793,-8.5229109340338,1.55592435345198e-17,1.20678572107622e-15
"FREM1",113.170771844696,-2.58431501725165,0.303347771859992,-8.51931432166387,1.60500702299773e-17,1.24126710285784e-15
"HIST1H2BE",67.72423288169,2.07203028207613,0.243244905027706,8.51828852012386,1.61928393716936e-17,1.2487098775252e-15
"HIST1H2BO",31.1119160544235,3.12999667538968,0.367700377493298,8.51235643740051,1.70433714099813e-17,1.31053270818985e-15
"KL",32.6113281161466,-2.747374125814,0.32286774283564,-8.50928650129222,1.75006917373794e-17,1.34185303846947e-15
"CDCA3",39.1138310447074,2.89662234999294,0.340672730344009,8.5026539901446,1.853046062677e-17,1.41676194125356e-15
"STXBP6",14.6494915951542,-2.68912435825926,0.316368153581164,-8.49998436258335,1.89616237907299e-17,1.44560834104553e-15
"GABARAPL1",258.469030973327,-1.55720095844244,0.183265474534104,-8.49696846828974,1.94606272474488e-17,1.47944870485137e-15
"GNAL",84.6287741194474,-2.24150580820151,0.263830134307822,-8.49601890277722,1.96204059529794e-17,1.48738196088744e-15
"CDC20",47.572896754237,2.97396243717214,0.350100591781487,8.49459414518306,1.98625739196526e-17,1.50149868650083e-15
"NR2F2-AS1",33.7705476620218,-1.64418362212029,0.19362803450844,-8.49145438208032,2.04067029024127e-17,1.53829853676726e-15
"TMEM206",40.2996296069141,1.58653526215069,0.186912383403914,8.48812279452998,2.10001612244304e-17,1.57860035467455e-15
"PRRG3",23.8673403380379,-2.94308843746062,0.346782611657529,-8.48683970454411,2.12332332279463e-17,1.5916621421932e-15
"INTS7",146.706634550206,1.0849900036052,0.127855958172251,8.48603396443576,2.13808977761176e-17,1.59826677637853e-15
"SCN3B",14.6191888088036,-2.43715739404734,0.288079547070993,-8.46001536321055,2.67342301864653e-17,1.99288833689995e-15
"LEF1",109.584312907389,2.35929708630222,0.279187528328145,8.45058194551299,2.89854387159695e-17,2.15471809801041e-15
"ZNF300P1",16.5614644505065,-2.12262576702999,0.251221651236954,-8.44921509184701,2.93267738587627e-17,2.17406989854628e-15
"CAT",440.969703697205,-1.96566022376704,0.232694644713561,-8.44738058405557,2.97911329804641e-17,2.20241004039597e-15
"ABCA8",431.849750490212,-3.61892640513464,0.428505528474937,-8.4454602441525,3.0284989202791e-17,2.23276914902774e-15
"RGCC",154.494334063189,-1.97214794499032,0.233810906827578,-8.43479875147424,3.31773212979406e-17,2.43930573794941e-15
"GYPC",138.215083923013,-2.08548888969885,0.247263487639054,-8.43427757818887,3.33254899842444e-17,2.44350505250596e-15
"CCNB1",75.9817833371434,2.35800728561016,0.279592082269228,8.43374127933838,3.34786403042961e-17,2.44548457328182e-15
"DPT",484.923000658074,-3.60156036211524,0.427051753229133,-8.43354543069358,3.35347415027467e-17,2.44548457328182e-15
"AC091057.1",30.5485310805645,1.90840830572641,0.226476061428287,8.42653432636944,3.560533978324e-17,2.58807689207232e-15
"EGR2",150.183291907265,-2.29056484101785,0.271835854527337,-8.42627932581095,3.56829799547905e-17,2.58807689207232e-15
"CHST7",30.7221055570367,-1.65652092065891,0.196645306044273,-8.42390268032105,3.64146777803248e-17,2.63402774370026e-15
"HPSE2",20.1363817332718,-4.43964143870994,0.527208084549065,-8.42104203031577,3.73150360428065e-17,2.69189867538913e-15
"SGO1",25.6632632709347,2.88434858026197,0.343115572151359,8.40634705728129,4.22978282973902e-17,3.04099000540496e-15
"RYR1",91.8017166369387,-1.83995215582038,0.218882524879208,-8.40611719384988,4.23807669556363e-17,3.04099000540496e-15
